fire_id_a,fire_id_b,climate_distance,morphology_distance
199067,180574,0.1604095443735777,5.59174303040675
426464,183968,0.10138537237432795,4.411923298927403
411981,101654,0.13043326502939925,7.367169698777806
306063,84918,0.20635242215394747,5.539991377839662
5925,277882,0.14048082189540073,7.400899180753377
159026,267121,0.16670940120818192,4.475315416810267
443992,133085,0.048022656281943,3.4299143904214757
402,29214,0.09115325951185506,4.295155724871003
168607,345289,0.2538047176523526,5.506578228576162
392529,410896,0.22135881218454492,3.6956966142160885
245461,358994,0.1042073798072553,4.925121426376953
344279,248904,0.09393702917091132,3.803818728320909
351488,397998,0.5504807304084179,3.115310127356473
396310,27122,0.2060804746007055,4.145386835676831
94047,70916,0.10520963161236858,4.584412090406495
53444,53471,0.13612801091297536,4.684468390350659
249120,111445,0.09820468644682934,5.920307779346355
297358,253615,0.08159859620967183,3.415271064206441
269808,290570,0.17614607968110704,3.963185353982559
1841,139617,0.11502168341165779,6.190711865867718
349988,375110,0.07304354620463523,4.732693471169663
199576,15259,0.16632612125957602,4.348177920191336
155440,224602,0.0899596064363946,7.297446919175615
342121,426934,0.06502823505716918,7.974171183780271
274116,257002,0.15702107418403496,16.211415105411994
168751,40819,0.07817254894200239,7.6382886131233505
103325,207856,0.17453812738078336,5.48836400290402
146511,228096,0.4617452712729653,3.5899984391806443
359188,46122,0.12269487047026034,4.859643016661535
98394,312265,0.5399735692158601,4.592652156492104
181319,239687,0.12996165056553766,3.628241788740034
87461,395923,0.16624375187196422,4.720194093705385
169390,276612,0.10813397064343522,10.694342220758923
419585,54622,0.22766111268379285,3.8012289007575366
8281,23079,0.4736546834109119,6.013239869587443
263491,286577,0.11584811863724392,4.681058654465302
266166,289146,0.10479261111316247,5.61514620653013
289683,135773,0.13072420339426502,5.21970538666959
108233,254732,0.1222107346705514,3.8699890250269475
370602,191475,0.17085978602249025,4.253954891258091
342072,204504,0.12388143604672991,7.151897405752761
118877,424836,0.08435902368803924,4.134078733606639
241791,166671,0.17031162511622083,12.444638824311433
106307,315737,0.31369753182515187,4.508472414134475
400888,202377,0.16917572762115424,4.887821363175932
392907,334309,0.1828166340753668,3.887156192543612
411911,344538,0.23688815678216144,4.148389825744433
258271,205353,0.7561191927750814,3.3003446479401815
129439,29084,0.13729033665949364,5.5919013891893385
23718,42235,0.12617435997471954,13.184804249825442
266556,202393,0.1548294500711279,4.034942209830511
352118,324182,0.16292185253628932,8.026357899300855
77783,425725,0.09596064075260007,6.67036873801536
451,383875,0.08325790125972578,5.813207843063584
4700,39267,0.12279677361838283,3.573612614063584
357229,153487,0.22075405165303527,5.47798156342304
41418,41002,0.18203678308344898,5.343148200184307
306968,184358,0.37687703979263937,4.415861607087336
353249,109881,0.12143934178318055,4.383146771335527
82987,282698,0.11111407386453098,5.697912019494817
152677,280432,0.07285940853059736,3.805542511843472
134930,355506,0.13042731091935597,4.272881361881473
432687,172845,0.08956074505548585,7.377467089342573
156683,199562,0.06631920153772405,4.960437029767801
96201,149346,0.11719717569563155,7.668262727404381
158919,183621,0.31880608202210853,3.1934429872075887
23057,184358,0.3506245185815579,4.359175337776419
417173,113075,0.07289580200057655,5.267805439608479
200335,190537,0.06069028904489479,4.21631410967798
383479,12097,0.0952523009056376,4.037482490127226
266882,270391,0.11048340934902036,3.1414913353093046
202738,177714,0.07862079983510295,2.980921844644254
344492,22066,0.14458677709936155,7.256237162934199
