i,j,fire_id_a,fire_id_b,match_distance,caliper,k,metric,log_area_distance,weather_distance,morphology_distance,matching_space,duration_days_a,duration_days_b,observation_count_a,observation_count_b,catalog_area_km2_a,catalog_area_km2_b,region_a,region_b,season_a,season_b,start_date_a,start_date_b,end_date_a,end_date_b,mean_maximum_temperature_c_a,mean_maximum_temperature_c_b,mean_minimum_temperature_c_a,mean_minimum_temperature_c_b,mean_vpd_kpa_a,mean_vpd_kpa_b,mean_wind_speed_m_s_a,mean_wind_speed_m_s_b
743,3779,128253,25376,0.303385637788,0.5,10,euclidean,0.69314718056,0.303385637788,1.98641099684,weather,4,4,4,4,7.72771223869,3.86385611934,west,west,SON,SON,2006-09-04,2002-09-10,2006-09-07,2002-09-13,30.325,31.4,12.675,16.1,2.1725,2.1125,1.9,2.35
3600,7827,245636,432547,0.303575264443,0.5,10,euclidean,0.182321556794,0.303575264443,0.659439111014,weather,3,3,3,3,1.07329336648,1.28795203978,west,west,SON,SON,2011-11-29,2020-09-24,2011-12-01,2020-09-26,17.7166666667,16.9833333333,3.31666666667,5.48333333333,0.643333333333,0.386666666667,6.9,6.4
2673,6796,214782,392221,0.303830017902,0.5,10,euclidean,0.154150679827,0.303830017902,1.34478202801,weather,3,3,3,3,1.28795203978,1.50261071308,intermountain,intermountain,SON,SON,2010-09-02,2018-09-13,2010-09-04,2018-09-15,29.1833333333,32.75,10.1166666667,10.3833333333,1.83333333333,2.10333333333,4.9,4.86666666667
1400,7998,156925,437836,0.303966055643,0.5,10,euclidean,0.356674943939,0.303966055643,1.461992324,weather,3,3,3,3,1.50261071308,2.14658673297,intermountain,intermountain,DJF,DJF,2008-02-24,2021-01-29,2008-02-26,2021-01-31,27.0833333333,26.85,10.0833333333,10.4833333333,1.31333333333,1.17666666667,4.86666666667,4.13333333333
4000,7776,259385,430695,0.304497843244,0.5,10,euclidean,0.510825623766,0.304497843244,0.792253260339,weather,3,3,3,3,1.07329336648,0.643976019891,west,west,SON,SON,2012-09-14,2020-09-04,2012-09-16,2020-09-06,29.25,32.55,6.75,8.18333333333,2.20333333333,2.33666666667,3.4,3
2940,3613,223926,246272,0.304799745702,0.5,10,euclidean,0.633723760089,0.304799745702,0.743837472253,weather,4,4,4,4,10.5182749915,5.58112550572,intermountain,intermountain,DJF,DJF,2011-01-29,2011-12-28,2011-02-01,2011-12-31,19.475,21.275,-0.95,2.95,1.205,1.18,4.05,3.825
190,2855,109527,220944,0.30483188991,0.5,10,euclidean,0.318453731119,0.30483188991,2.07570597674,weather,7,7,7,7,3.43453877275,4.72249081253,central,central,SON,SON,2005-10-05,2010-10-20,2005-10-11,2010-10-26,22.7357142857,23.5785714286,10.5357142857,8.56428571429,0.758571428571,1.12571428571,4.24285714286,4.51428571429
5118,6721,324706,387861,0.305075078646,0.5,10,euclidean,0.405465108108,0.305075078646,1.15106844528,weather,3,3,3,3,1.28795203978,0.858634693187,intermountain,intermountain,JJA,JJA,2015-08-12,2018-07-29,2015-08-14,2018-07-31,29.6833333333,30.95,12.5833333333,10.3166666667,1.43,1.8,2.03333333333,1.96666666667
1301,3547,153159,243342,0.305488323028,0.5,10,euclidean,0.223143551314,0.305488323028,0.891284917882,weather,3,3,3,3,0.858634693187,1.07329336648,west,west,SON,SON,2007-10-29,2011-10-14,2007-10-31,2011-10-16,16.4166666667,16.0833333333,6.65,4.71666666667,0.626666666667,0.223333333333,2.13333333333,2.26666666667
1888,5342,177841,334800,0.305823407656,0.5,10,euclidean,0.374693449441,0.305823407656,0.995144587793,weather,6,6,6,6,7.0837362188,10.3036163182,intermountain,intermountain,DJF,DJF,2009-01-16,2016-01-12,2009-01-21,2016-01-17,10.9666666667,14.3833333333,-4.55,-1.65,0.648333333333,0.653333333333,3.93333333333,4
178,7367,109118,414996,0.306136704397,0.5,10,euclidean,0.389464766762,0.306136704397,3.54584859119,weather,6,6,6,6,18.0313285569,26.6176754888,west,west,SON,SON,2005-10-02,2019-10-07,2005-10-07,2019-10-12,11.7833333333,15.3833333333,-1.61666666667,-1.28333333333,0.535,0.7,3.86666666667,3.5
595,3536,125017,24263,0.30635500123,0.5,10,euclidean,0.223143551314,0.30635500123,2.06814127982,weather,4,4,4,4,4.29317346594,5.36646683242,west,west,JJA,JJA,2006-07-11,2002-08-25,2006-07-14,2002-08-28,33.825,31.85,11.825,11.175,2.7225,2.635,4.225,4.9
2245,3463,197205,240441,0.306435579076,0.5,10,euclidean,0.575364144904,0.306435579076,0.284737927641,weather,3,3,3,3,1.93192805967,3.43453877275,west,west,SON,SON,2009-09-02,2011-09-21,2009-09-04,2011-09-23,30.35,28.0166666667,11.9166666667,8.15,2.03,1.96333333333,1.66666666667,1.56666666667
592,617,124980,125537,0.306520454954,0.5,10,euclidean,0.251314428281,0.306520454954,0.86790627118,weather,5,5,5,5,1.93192805967,1.50261071308,intermountain,intermountain,JJA,JJA,2006-07-11,2006-07-16,2006-07-15,2006-07-20,37.47,40.71,20.57,23.53,3.27,3.336,3.62,3.76
819,1748,130911,171524,0.30655214511,0.5,10,euclidean,0,0.30655214511,0.974130307379,weather,3,3,3,3,1.93192805967,1.93192805967,west,west,SON,SON,2006-10-06,2008-09-18,2006-10-08,2008-09-20,16.65,17.95,6.75,8.11666666667,0.596666666667,0.783333333333,3.5,2.86666666667
90,1767,10508,172075,0.306591953222,0.5,10,euclidean,0.510825623766,0.306591953222,0.891807761893,weather,4,4,4,4,2.14658673297,1.28795203978,west,west,SON,SON,2001-11-02,2008-09-26,2001-11-05,2008-09-29,23.8,23.275,8.1,3.95,0.895,1.01,2.175,2.4
7403,8745,417437,75,0.306888343169,0.5,10,euclidean,0.0645385211376,0.306888343169,0.890733823391,weather,5,5,5,5,3.43453877275,3.21988009945,east,east,SON,SON,2019-11-29,2000-11-03,2019-12-03,2000-11-07,26.15,28.09,11.33,14.87,0.826,0.952,2.88,2.6
5866,6340,351477,373877,0.306972104881,0.5,10,euclidean,0.336472236621,0.306972104881,2.18630126431,weather,6,6,6,6,7.51305356539,5.36646683242,central,central,SON,SON,2016-10-06,2017-10-07,2016-10-11,2017-10-12,29.65,26.6833333333,16.5,14.7666666667,1.14166666667,0.91,3.46666666667,3.15
3782,7031,253796,40067,0.307430894074,0.5,10,euclidean,0.287682072452,0.307430894074,0.47515790269,weather,3,3,3,3,0.643976019891,0.858634693187,east,east,JJA,JJA,2012-06-17,2003-06-25,2012-06-19,2003-06-27,31.0833333333,31.9166666667,16.15,20.35,1.28666666667,1.22,2.3,2.06666666667
647,3911,126176,257101,0.307612007002,0.5,10,euclidean,0.260946558232,0.307612007002,1.28755940236,weather,14,14,14,14,862.498549307,1119.65963992,west,west,JJA,JJA,2006-07-26,2012-08-13,2006-08-08,2012-08-26,29.0214285714,31.4214285714,11.3214285714,10.9857142857,2.01071428571,2.395,3.32142857143,3.23571428571
94,1654,105470,167705,0.307700032446,0.5,10,euclidean,0.470003629246,0.307700032446,0.454205169038,weather,4,4,4,4,1.07329336648,1.71726938637,west,west,JJA,JJA,2005-08-25,2008-07-10,2005-08-28,2008-07-13,33.2,32.325,14.725,13.175,2.7025,2.555,3.25,3.925
8271,8910,47372,85419,0.307843883245,0.5,10,euclidean,0.223143551314,0.307843883245,0.606908803076,weather,3,3,3,3,2.14658673297,1.71726938637,intermountain,intermountain,SON,SON,2003-09-23,2004-11-04,2003-09-25,2004-11-06,12.65,12.95,2.35,-1.75,0.663333333333,0.483333333333,5.6,5.73333333333
7327,7336,413845,414181,0.307975677917,0.5,10,euclidean,0.318453731119,0.307975677917,1.05732623814,weather,6,6,6,6,2.36124540627,1.71726938637,central,central,SON,SON,2019-09-22,2019-09-26,2019-09-27,2019-10-01,30.5,33.15,19.8833333333,20.5833333333,1.09333333333,1.42833333333,3.61666666667,3.36666666667
6277,8330,371086,50124,0.308387084451,0.5,10,euclidean,0.405465108108,0.308387084451,0.827755529386,weather,4,4,4,4,0.858634693187,1.28795203978,west,west,SON,SON,2017-09-10,2003-10-12,2017-09-13,2003-10-15,27.85,27.875,13.825,9.825,1.78,1.89,2.825,3.15
1997,2430,183678,204867,0.308630861038,0.5,10,euclidean,0.191055236763,0.308630861038,0.621715758981,weather,3,3,3,3,4.93714948583,4.07851479264,central,central,MAM,MAM,2009-04-04,2010-04-01,2009-04-06,2010-04-03,21.1833333333,23.5833333333,7.31666666667,9.71666666667,0.753333333333,1.01666666667,6.53333333333,6.26666666667
2889,8768,222145,7737,0.309093190107,0.5,10,euclidean,0.182321556794,0.309093190107,0.190063161076,weather,3,3,3,3,1.07329336648,1.28795203978,intermountain,intermountain,SON,SON,2010-11-17,2001-09-07,2010-11-19,2001-09-09,16.65,20.65,-2.51666666667,-0.583333333333,1.05333333333,1.10666666667,4.2,4.06666666667
5542,7552,339814,424356,0.309129642487,0.5,10,euclidean,0.356674943939,0.309129642487,1.2789808414,weather,5,5,5,5,2.14658673297,1.50261071308,central,central,MAM,MAM,2016-04-04,2020-04-09,2016-04-08,2020-04-13,14.19,16.47,-0.69,0.91,0.58,0.606,6.2,5.58
4249,8710,272949,7064,0.309170524806,0.5,10,euclidean,0.458307589483,0.309170524806,2.51621600972,weather,4,4,4,4,14.5967897842,9.23032295177,west,west,JJA,JJA,2013-06-12,2001-08-16,2013-06-15,2001-08-19,21.975,21.05,3.125,3.825,1.0625,0.7025,3.475,3.025
4324,4327,277189,277281,0.309184482627,0.5,10,euclidean,0.287682072452,0.309184482627,0.88586285443,weather,4,4,4,4,1.71726938637,1.28795203978,central,central,JJA,JJA,2013-08-06,2013-08-07,2013-08-09,2013-08-10,41.525,40.325,22.8,23.25,3.175,2.7825,3.425,3.775
6061,6063,360558,360755,0.309211376675,0.5,10,euclidean,0.451985123743,0.309211376675,0.965005241964,weather,3,3,3,3,7.0837362188,4.50783213923,intermountain,intermountain,MAM,MAM,2017-04-12,2017-04-17,2017-04-14,2017-04-19,25.2833333333,24.8833333333,13.4833333333,13.0166666667,0.94,0.856666666667,4.96666666667,5.73333333333
1610,8600,166399,6303,0.309293460434,0.5,10,euclidean,0.287682072452,0.309293460434,0.818161775013,weather,4,4,4,4,1.71726938637,1.28795203978,central,central,JJA,JJA,2008-06-18,2001-07-16,2008-06-21,2001-07-19,30.325,33.85,17.875,20.55,1.43,1.37,1.85,1.7
7447,8701,41926,70112,0.309518894721,0.5,10,euclidean,0.109199291965,0.309518894721,0.995707590468,weather,7,7,7,7,6.22510152561,5.58112550572,intermountain,intermountain,JJA,JJA,2003-07-15,2004-07-16,2003-07-21,2004-07-22,29.1785714286,29.0357142857,12.8214285714,16.0357142857,1.89571428571,1.86571428571,2.91428571429,2.35714285714
1246,4405,150166,280767,0.30974130735,0.5,10,euclidean,0.69314718056,0.30974130735,0.61914265663,weather,5,5,5,5,6.43976019891,3.21988009945,west,west,SON,SON,2007-09-16,2013-09-18,2007-09-20,2013-09-22,19.09,21.79,4.01,1.75,1.142,1.134,5.46,4.96
2754,4001,217765,259388,0.309751383083,0.5,10,euclidean,0.587786664902,0.309751383083,0.625316551615,weather,4,4,4,4,1.07329336648,1.93192805967,west,west,SON,SON,2010-09-24,2012-09-14,2010-09-27,2012-09-17,29.35,30.475,7.125,10.6,2.04,2.2425,2.25,1.925
2440,3146,205289,229498,0.309925154639,0.5,10,euclidean,0.287682072452,0.309925154639,0.554200407228,weather,3,3,3,3,0.643976019891,0.858634693187,intermountain,intermountain,MAM,MAM,2010-04-04,2011-04-08,2010-04-06,2011-04-10,27.0833333333,29.7833333333,11.0833333333,12.1833333333,1.01666666667,1.36333333333,7.43333333333,7.56666666667
3828,6151,254831,365635,0.310168037031,0.5,10,euclidean,0.416217899884,0.310168037031,2.20294465779,weather,12,12,12,12,120.42351572,79.4237091198,west,west,JJA,JJA,2012-07-09,2017-07-09,2012-07-20,2017-07-20,31.25,32.1416666667,16.1083333333,15.15,2.29416666667,2.18583333333,1.65,2.38333333333
6852,6885,393907,394151,0.310201082696,0.5,10,euclidean,0.628608659422,0.310201082696,1.42131827754,weather,5,5,5,5,1.71726938637,3.21988009945,intermountain,intermountain,SON,SON,2018-10-18,2018-10-21,2018-10-22,2018-10-25,11.83,11.01,-0.31,0.69,0.572,0.478,2.66,3.4
2132,2136,189753,189837,0.310220379935,0.5,10,euclidean,0.536304709067,0.310220379935,1.16802844338,weather,6,6,6,6,6.6544188722,11.3769096847,central,central,JJA,JJA,2009-06-16,2009-06-17,2009-06-21,2009-06-22,35.4666666667,35.9666666667,22.95,22.7166666667,1.84333333333,1.83,4.11666666667,3.33333333333
2964,8013,224720,438525,0.310467193032,0.5,10,euclidean,0.0512932943876,0.310467193032,2.44668071961,weather,3,3,3,3,4.29317346594,4.07851479264,central,central,DJF,DJF,2011-02-13,2021-02-22,2011-02-15,2021-02-24,19.7166666667,22.95,4.15,2.85,0.8,0.856666666667,2,2.5
1959,5435,180899,338425,0.310603908372,0.5,10,euclidean,0.526093095897,0.310603908372,1.23095298725,weather,5,5,5,5,4.72249081253,2.79056275286,east,east,MAM,MAM,2009-03-05,2016-03-21,2009-03-09,2016-03-25,23.35,23.31,4.99,8.57,0.878,0.588,3.48,3.48
2496,7019,205902,400538,0.310824449302,0.5,10,euclidean,0.30010459245,0.310824449302,1.76330918796,weather,5,5,5,5,11.591568358,8.58634693187,central,central,MAM,MAM,2010-04-10,2019-04-08,2010-04-14,2019-04-12,25.43,23.23,11.35,7.57,1.132,1.082,5.6,5.38
7205,7208,409743,409923,0.311885040424,0.5,10,euclidean,0.0444517625708,0.311885040424,1.58288719867,weather,6,6,6,6,23.6124540627,24.6857474291,intermountain,intermountain,JJA,JJA,2019-08-07,2019-08-09,2019-08-12,2019-08-14,38.1666666667,38.9666666667,23.7333333333,22.6,2.735,3.04,4.85,4.3
2528,3237,207106,233973,0.312386369167,0.5,10,euclidean,0.448950220048,0.312386369167,1.44298233103,weather,3,3,3,3,6.43976019891,10.088957645,intermountain,intermountain,MAM,MAM,2010-05-10,2011-05-23,2010-05-12,2011-05-25,31.3166666667,28.7833333333,6.11666666667,9.01666666667,2.18333333333,2.28333333333,5.9,6.3
3520,8873,241640,83683,0.312403699148,0.5,10,euclidean,0.69314718056,0.312403699148,1.96096568394,weather,3,3,3,3,2.14658673297,1.07329336648,central,central,SON,SON,2011-10-01,2004-10-04,2011-10-03,2004-10-06,25.8166666667,26.5166666667,4.45,7.05,1.37333333333,1.58666666667,3.36666666667,3.9
8378,8379,52494,52509,0.31267599311,0.5,10,euclidean,0,0.31267599311,0.910546233646,weather,3,3,3,3,1.50261071308,1.50261071308,west,west,SON,SON,2003-11-22,2003-11-22,2003-11-24,2003-11-24,-0.583333333333,2.61666666667,-13.6166666667,-10.7166666667,0.2,0.31,4.06666666667,4.26666666667
2320,7953,200333,436251,0.312869895483,0.5,10,euclidean,0.251314428281,0.312869895483,0.911632491253,weather,3,3,3,3,1.93192805967,1.50261071308,west,west,SON,SON,2009-11-30,2020-11-28,2009-12-02,2020-11-30,8.08333333333,7.95,-7.28333333333,-10.35,0.37,0.476666666667,2.7,3.26666666667
1078,6732,143804,388455,0.313014498473,0.5,10,euclidean,0.200670695462,0.313014498473,0.573530886927,weather,3,3,3,3,1.93192805967,2.36124540627,west,west,JJA,JJA,2007-07-09,2018-08-06,2007-07-11,2018-08-08,35.05,34.35,12.65,9.18333333333,2.84666666667,2.78,2.63333333333,2.13333333333
5829,6249,349763,370348,0.313108690473,0.5,10,euclidean,0.405465108108,0.313108690473,1.56322929203,weather,11,11,11,11,63.5389672959,95.3084509438,west,west,SON,SON,2016-09-16,2017-09-02,2016-09-26,2017-09-12,27.0227272727,28.2318181818,14.7227272727,14.9590909091,2.05454545455,1.64454545455,4.10909090909,3.79090909091
922,5951,135913,355869,0.313130200315,0.5,10,euclidean,0,0.313130200315,0.90589431935,weather,3,3,3,3,0.858634693187,0.858634693187,intermountain,intermountain,DJF,DJF,2007-02-26,2017-01-31,2007-02-28,2017-02-02,18.8833333333,15.7833333333,0.0833333333334,2.95,0.893333333333,0.83,4.23333333333,4.53333333333
4814,8224,300236,45871,0.313282175998,0.5,10,euclidean,0.499955951529,0.313282175998,2.59604807861,weather,9,9,9,9,7.94237091198,13.0941790711,west,west,SON,SON,2014-10-05,2003-09-05,2014-10-13,2003-09-13,23.1611111111,25.8611111111,10.2833333333,11.3611111111,1.17777777778,1.53444444444,4.48888888889,4.37777777778
2826,8865,219959,8341,0.313376962351,0.5,10,euclidean,0.523248143765,0.313376962351,1.09762306042,weather,5,5,5,5,3.43453877275,5.79578417902,west,west,SON,SON,2010-10-10,2001-09-23,2010-10-14,2001-09-27,17.71,20.41,4.81,5.27,0.922,1.286,2.72,2.88
615,6096,125521,364042,0.313484273396,0.5,10,euclidean,0.0476280489893,0.313484273396,0.89864631418,weather,8,8,8,8,61.6070392362,64.6122606624,intermountain,intermountain,JJA,JJA,2006-07-16,2017-06-07,2006-07-23,2017-06-14,33.7875,33.2625,17.25,14.175,2.765,2.7925,3.225,3.8125
5307,8329,332947,50004,0.313485909997,0.5,10,euclidean,0.287682072452,0.313485909997,0.730597730534,weather,3,3,3,3,2.57590407956,1.93192805967,central,central,SON,SON,2015-10-23,2003-10-11,2015-10-25,2003-10-13,26.7166666667,23.75,14.65,14.7166666667,0.803333333333,0.573333333333,3.06666666667,2.6
946,999,136581,139204,0.313504306713,0.5,10,euclidean,0.602175402354,0.313504306713,0.99423725772,weather,5,5,5,5,9.01566427847,4.93714948583,central,central,MAM,MAM,2007-03-04,2007-04-13,2007-03-08,2007-04-17,14.61,12.23,-0.75,-3.65,0.634,0.594,3.5,3.04
1048,1608,142661,166331,0.313672068205,0.5,10,euclidean,0.0487901641694,0.313672068205,0.746430122102,weather,4,4,4,4,4.29317346594,4.50783213923,intermountain,intermountain,JJA,JJA,2007-06-16,2008-06-16,2007-06-19,2008-06-19,39,36.95,18.025,19.475,4.0675,3.6925,3.85,4.05
3752,4670,252647,290724,0.313689366629,0.5,10,euclidean,0.587786664902,0.313689366629,0.757436956545,weather,5,5,5,5,2.14658673297,3.86385611934,intermountain,intermountain,MAM,MAM,2012-05-25,2014-05-13,2012-05-29,2014-05-17,25.83,23.91,5.31,8.03,1.786,1.624,4.2,4.68
832,7944,131572,435820,0.313694350994,0.5,10,euclidean,0.194156014441,0.313694350994,0.968082319392,weather,3,3,3,3,3.64919744605,3.00522142616,west,west,SON,SON,2006-10-22,2020-11-18,2006-10-24,2020-11-20,9.05,11.9166666667,-2.95,-0.183333333333,0.48,0.703333333333,4.2,4.33333333333
352,4106,115781,263661,0.314088687977,0.5,10,euclidean,0,0.314088687977,2.14280638115,weather,3,3,3,3,1.50261071308,1.50261071308,east,east,DJF,DJF,2006-02-28,2013-01-02,2006-03-02,2013-01-04,26.6166666667,26.6166666667,12.05,14.1833333333,1.18666666667,0.83,1.4,1.76666666667
983,1504,137536,160515,0.3142034278,0.5,10,euclidean,0.61518563909,0.3142034278,1.94672461715,weather,5,5,5,5,7.94237091198,4.29317346594,west,west,MAM,MAM,2007-03-15,2008-04-09,2007-03-19,2008-04-13,17.65,13.57,0.25,0.71,0.762,0.602,3.32,3.08
1206,4039,148917,260615,0.314610088003,0.5,10,euclidean,0.15097102691,0.314610088003,0.597639477672,weather,8,8,8,8,28.9789208951,33.7014117076,west,west,SON,SON,2007-09-01,2012-10-02,2007-09-08,2012-10-09,20.5625,19.25,6.075,2.1625,0.86,1.0025,3.275,3
6938,8447,396722,561,0.314904782034,0.5,10,euclidean,0.336472236621,0.314904782034,1.39311748472,weather,4,4,4,4,1.50261071308,1.07329336648,east,east,DJF,DJF,2019-02-07,2000-12-10,2019-02-10,2000-12-13,26.8,26.75,15.075,18.4,0.8825,0.82,3.4,2.85
5705,7002,34539,399489,0.3151623621,0.5,10,euclidean,0.287682072452,0.3151623621,0.554200407228,weather,3,3,3,3,0.858634693187,0.643976019891,intermountain,intermountain,MAM,MAM,2003-04-17,2019-03-22,2003-04-19,2019-03-24,14.15,13.8166666667,0.516666666667,-3.08333333333,0.62,0.506666666667,2.9,2.43333333333
4869,5256,302763,330405,0.315424019976,0.5,10,euclidean,0.510825623766,0.315424019976,0.792253260339,weather,3,3,3,3,1.07329336648,0.643976019891,central,central,SON,SON,2014-11-28,2015-10-03,2014-11-30,2015-10-05,20.55,20.0166666667,8.15,11.65,0.886666666667,0.75,5.63333333333,6.1
479,2104,119683,187942,0.315684568545,0.5,10,euclidean,0.169899036795,0.315684568545,1.3705249667,weather,3,3,3,3,5.79578417902,6.8690775455,intermountain,intermountain,MAM,MAM,2006-04-12,2009-05-16,2006-04-14,2009-05-18,29.8166666667,30.35,12.4833333333,11.2166666667,1.67333333333,2.12,4.13333333333,4.23333333333
201,3488,110063,241135,0.31594740092,0.5,10,euclidean,0.60613580357,0.31594740092,1.39299703695,weather,5,5,5,5,7.0837362188,3.86385611934,central,central,SON,SON,2005-10-11,2011-09-27,2005-10-15,2011-10-01,27.15,28.87,11.99,11.13,1.198,1.532,2.8,3.26
7670,8595,428968,62810,0.31609110873,0.5,10,euclidean,0.356674943939,0.31609110873,0.728217816256,weather,4,4,4,4,2.14658673297,1.50261071308,intermountain,intermountain,JJA,JJA,2020-07-07,2004-06-04,2020-07-10,2004-06-07,17.7,17.3,4.375,5.425,0.81,0.98,6,5.275
63,642,102972,126107,0.316129870468,0.5,10,euclidean,0.372675285285,0.316129870468,1.56579104656,weather,5,5,5,5,9.65964029836,6.6544188722,west,west,JJA,JJA,2005-08-07,2006-07-25,2005-08-11,2006-07-29,34.87,36.17,15.49,15.43,2.7,3.064,2.62,3.08
675,8634,126792,6639,0.317388062072,0.5,10,euclidean,0.165365750647,0.317388062072,1.68595490219,weather,7,7,7,7,57.7431831169,48.9421775117,intermountain,intermountain,JJA,JJA,2006-08-05,2001-07-30,2006-08-11,2001-08-05,34.7642857143,32.95,17.65,15.85,2.26428571429,2.14142857143,4.24285714286,3.6
4470,8938,283840,86810,0.317459574124,0.5,10,euclidean,0,0.317459574124,0,weather,3,3,3,3,0.643976019891,0.643976019891,east,east,DJF,DJF,2013-12-16,2004-12-28,2013-12-18,2004-12-30,23.7166666667,21.2833333333,12.25,13.25,0.56,0.55,3.43333333333,4.1
1591,3288,165790,235417,0.317491078924,0.5,10,euclidean,0.559615787935,0.317491078924,0.221660407759,weather,4,4,4,4,1.71726938637,3.00522142616,east,east,JJA,JJA,2008-06-06,2011-06-16,2008-06-09,2011-06-19,36.75,37.4,22.075,21.75,1.95,2.175,3.15,3.85
5013,6534,308935,381407,0.318248874675,0.5,10,euclidean,0.559615787935,0.318248874675,0.700344887123,weather,3,3,3,3,1.50261071308,0.858634693187,west,west,MAM,MAM,2015-04-17,2018-03-29,2015-04-19,2018-03-31,14.5166666667,14.6833333333,-2.71666666667,-1.21666666667,0.693333333333,0.706666666667,3.73333333333,2.96666666667
3884,5769,256532,347658,0.318268252454,0.5,10,euclidean,0.0902062678861,0.318268252454,0.794470687079,weather,11,11,11,11,146.826532535,134.161670811,west,west,JJA,JJA,2012-08-06,2016-08-19,2012-08-16,2016-08-29,31.5772727273,31.7045454545,14.3409090909,12.5590909091,2.32636363636,2.15636363636,2.91818181818,2.22727272727
2761,8246,218010,46692,0.318674212067,0.5,10,euclidean,0.154150679827,0.318674212067,0.861616477071,weather,5,5,5,5,1.50261071308,1.28795203978,west,west,SON,SON,2010-09-26,2003-09-16,2010-09-30,2003-09-20,23.15,22.27,3.91,5.41,1.338,0.896,3.34,3.36
2775,5285,218568,332105,0.318922020358,0.5,10,euclidean,0.534676839588,0.318922020358,1.94162478163,weather,5,5,5,5,12.4502030512,21.2512086564,intermountain,intermountain,SON,SON,2010-09-30,2015-10-11,2010-10-04,2015-10-15,21.39,19.43,5.89,3.41,0.952,0.964,3.96,3.36
2611,6728,211718,388138,0.319051658413,0.5,10,euclidean,0.111639971143,0.319051658413,3.68117716275,weather,7,7,7,7,54.5233030174,60.9630632163,west,west,JJA,JJA,2010-07-30,2018-08-02,2010-08-05,2018-08-08,31.4214285714,30.0214285714,17.7071428571,18.1214285714,2.49857142857,2.49428571429,3.87142857143,3.1
3733,9084,251593,93393,0.319078476823,0.5,10,euclidean,0.310154928304,0.319078476823,1.7566586365,weather,3,3,3,3,2.36124540627,3.21988009945,intermountain,intermountain,MAM,MAM,2012-05-05,2005-04-13,2012-05-07,2005-04-15,9.85,9.95,-5.68333333333,-1.08333333333,0.583333333333,0.65,4.4,4.26666666667
757,804,128466,130135,0.31947847177,0.5,10,euclidean,0.068992871487,0.31947847177,2.09532236234,weather,5,5,5,5,6.01044285231,6.43976019891,west,west,SON,SON,2006-09-08,2006-09-28,2006-09-12,2006-10-02,27.65,25.91,10.77,9.97,1.962,1.554,2.82,2.56
2177,3298,191258,235594,0.320116774389,0.5,10,euclidean,0.318453731119,0.320116774389,2.03179422945,weather,6,6,6,6,9.44498162506,6.8690775455,intermountain,intermountain,JJA,JJA,2009-07-08,2011-06-20,2009-07-13,2011-06-25,39.1833333333,39,23.7,21.3333333333,3.02,3.06666666667,5.05,5.75
1908,7997,178553,437832,0.320815070344,0.5,10,euclidean,0,0.320815070344,0.543446008175,weather,4,4,4,4,2.79056275286,2.79056275286,intermountain,intermountain,DJF,DJF,2009-02-02,2021-01-28,2009-02-05,2021-01-31,23,25.725,7.4,10.1,1.1,1.1175,4.2,4.675
5834,7822,349898,432146,0.320862472746,0.5,10,euclidean,0.287682072452,0.320862472746,0.554200407228,weather,3,3,3,3,0.858634693187,0.643976019891,intermountain,intermountain,SON,SON,2016-09-17,2020-09-21,2016-09-19,2020-09-23,32.0833333333,32.55,11.1833333333,11.6166666667,1.99666666667,2.37,3,2.5
2220,3329,196305,236862,0.321312964979,0.5,10,euclidean,0.550046336919,0.321312964979,1.70510370588,weather,6,6,6,6,3.21988009945,5.58112550572,central,central,JJA,JJA,2009-08-19,2011-07-17,2009-08-24,2011-07-22,33.35,34.9833333333,25.9166666667,22.6,1.15166666667,1.215,4.05,3.55
550,1390,12365,156392,0.321449967349,0.5,10,euclidean,0.068992871487,0.321449967349,1.3975941605,weather,3,3,3,3,6.01044285231,6.43976019891,intermountain,intermountain,DJF,DJF,2002-02-25,2008-02-10,2002-02-27,2008-02-12,22.95,21.4833333333,4.55,2.08333333333,1.67333333333,1.31666666667,2.3,2.53333333333
641,1684,126083,168865,0.321461085097,0.5,10,euclidean,0.220463097862,0.321461085097,1.81431493729,weather,10,10,10,10,112.266486134,139.95745499,west,west,JJA,JJA,2006-07-25,2008-07-25,2006-08-03,2008-08-03,33.19,33.97,14.06,17.43,2.667,2.672,2.56,2
