rep,feature,PC1,PC2,PC3,PC4,PC5
35,allocation_08,-0.051671745961,0.331136228518,0.164667886171,-0.301756804063,-0.258539189584
35,allocation_09,-0.0373315928175,0.3272526144,0.110394225429,-0.346987383192,-0.165836131786
35,allocation_10,0.0775966963128,0.287709156548,-0.285681673019,-0.149605171024,0.376920433452
35,allocation_11,0.0969416730943,0.280262729704,-0.325385060168,-0.0831171931235,0.355351636907
35,allocation_12,0.137276340743,0.213629380152,-0.347572596311,0.193460602358,0.00174387646886
35,allocation_13,0.255130668432,0.0548159513262,-0.262138892828,0.372941119034,-0.247014150915
35,allocation_14,0.271357610434,-0.0502063003712,-0.145364514597,0.364321285385,-0.317497520083
35,allocation_15,0.291546854175,-0.156740766524,0.0923250467821,0.0905414358768,-0.211322750509
35,allocation_16,0.297834705534,-0.190611798517,0.1640030348,-0.085392590197,0.0340438695926
35,allocation_17,0.294974481224,-0.199216703957,0.17730051715,-0.149792069932,0.155558829339
35,allocation_18,0.290178589692,-0.200497233466,0.175091959297,-0.15811200122,0.165540907555
35,allocation_19,0.288592213471,-0.20050450143,0.174414744213,-0.15821960493,0.167064224106
36,allocation_00,-0.178239462645,-0.290752321173,-0.21794924336,-0.182807614122,-0.23346696904
36,allocation_01,-0.181419993432,-0.291294741887,-0.220334984982,-0.183410921254,-0.235423853201
36,allocation_02,-0.20019630198,-0.291934152961,-0.214636998255,-0.150250613219,-0.143386011664
36,allocation_03,-0.224391520352,-0.26599062304,-0.138840403415,0.0031488245619,0.147131131666
36,allocation_04,-0.23765194346,-0.189559349502,0.0413683164387,0.250477860385,0.414044563592
36,allocation_05,-0.241375044673,-0.0432956839448,0.295425259214,0.340480859275,0.15872688205
36,allocation_06,-0.232347471014,0.0794367973091,0.354759541696,0.269771820731,-0.0343662962607
36,allocation_07,-0.139117529348,0.258417182662,0.299879158597,0.0191543311771,-0.219791220479
36,allocation_08,-0.0956986738127,0.318447911669,0.161946300961,-0.313583516216,-0.229753605515
36,allocation_09,-0.0809790998643,0.31604066429,0.114440622874,-0.345043341588,-0.174056535892
36,allocation_10,0.0364343870891,0.300649625937,-0.283424904323,-0.135460580913,0.358133602897
36,allocation_11,0.0505143499372,0.299072106326,-0.316976547033,-0.080506323775,0.350287253372
36,allocation_12,0.0967841414728,0.241155844194,-0.343865684988,0.197424136617,0.00252513298176
36,allocation_13,0.244242878921,0.0954720550319,-0.251821878553,0.38369674394,-0.258780322989
36,allocation_14,0.275581329777,-0.0136583258639,-0.130221736385,0.37153220826,-0.316111618062
36,allocation_15,0.308023055453,-0.117890943406,0.0917101167342,0.0886614813297,-0.180654975598
36,allocation_16,0.319108107688,-0.151730107688,0.161005273123,-0.0975693754444,0.0589628022625
36,allocation_17,0.317170189775,-0.161032724052,0.165614066567,-0.151947229951,0.14267779111
36,allocation_18,0.31258584302,-0.161763959626,0.163880172566,-0.160641527444,0.149254269223
36,allocation_19,0.311819033646,-0.161662840431,0.162710937662,-0.160674263907,0.14851018933
37,allocation_00,-0.173513803422,-0.294194535552,-0.217937248845,-0.185924950594,-0.216179023812
37,allocation_01,-0.177231605912,-0.295720462451,-0.219604674145,-0.186345764153,-0.220520387535
37,allocation_02,-0.195864599585,-0.295805355215,-0.214710543881,-0.14885604341,-0.135216843871
37,allocation_03,-0.219359368604,-0.268402419964,-0.144629101195,0.000655396760507,0.123621649775
37,allocation_04,-0.236870569283,-0.190665215871,0.0311752289563,0.251182611206,0.393060297152
37,allocation_05,-0.244869010346,-0.0379181110908,0.28792871767,0.348355765612,0.179459155028
37,allocation_06,-0.235492584213,0.0803897807254,0.343497675269,0.279651970799,-0.0100966098453
37,allocation_07,-0.146052971734,0.257484955102,0.291441835912,0.0184236305482,-0.242122254803
37,allocation_08,-0.0976364789933,0.318148063102,0.159149890494,-0.307415479528,-0.2442052815
37,allocation_09,-0.0806399530569,0.315932657131,0.108421986008,-0.348411927889,-0.158510239903
37,allocation_10,0.046239311201,0.297578299397,-0.283029401482,-0.138997766448,0.372915203003
37,allocation_11,0.0648493035359,0.294820502223,-0.319196904563,-0.0754506276286,0.347470599082
37,allocation_12,0.110847623768,0.231984414751,-0.347366574301,0.199187762878,-0.00481807768899
37,allocation_13,0.246314747502,0.0905063114794,-0.2569950471,0.38000170586,-0.251526676961
37,allocation_14,0.276826503041,-0.0179641019929,-0.127263681443,0.361667580381,-0.315760263453
37,allocation_15,0.306879740015,-0.120571552403,0.097120194535,0.0965534367602,-0.207624920515
37,allocation_16,0.318956947225,-0.151746358623,0.164023071833,-0.0859918778711,0.0469664415237
37,allocation_17,0.31508577988,-0.160775709622,0.175857179715,-0.148601538899,0.155177218856
37,allocation_18,0.31039013783,-0.16376919641,0.175451872482,-0.159540524078,0.156835777072
37,allocation_19,0.309263105664,-0.163823617389,0.174435507089,-0.159743321975,0.155229748434
38,allocation_00,-0.178513552169,-0.290042462407,-0.219976480643,-0.176418848721,-0.232550744585
38,allocation_01,-0.181385032526,-0.290985777104,-0.222303297845,-0.176773078763,-0.235322240781
38,allocation_02,-0.200478192746,-0.294041833815,-0.212108865883,-0.143048738997,-0.135832304293
38,allocation_03,-0.226808520317,-0.26554278711,-0.132226731053,0.00320698842041,0.137621364984
38,allocation_04,-0.239994201025,-0.186738899629,0.0482959817639,0.251365586315,0.406587610622
38,allocation_05,-0.241374144748,-0.0350832654198,0.30227834504,0.338088807372,0.177334121077
38,allocation_06,-0.227873495639,0.0909634320277,0.358092834727,0.260105797818,-0.0350068518003
38,allocation_07,-0.134443080395,0.267597321656,0.294720874054,0.00945286588899,-0.230426130244
38,allocation_08,-0.0913651871482,0.319705386111,0.152998919605,-0.306419865237,-0.249165702186
38,allocation_09,-0.0772758658448,0.316000729157,0.100593885709,-0.349111985689,-0.155399179978
38,allocation_10,0.0376676278569,0.296001313071,-0.284678254903,-0.144010870506,0.376340789597
38,allocation_11,0.05597715783,0.29494052393,-0.325092669005,-0.0674450523605,0.343225619835
38,allocation_12,0.102066397691,0.240323329525,-0.34580398486,0.198770729779,-0.00335340606909
38,allocation_13,0.245909660616,0.0921782353133,-0.246393304232,0.395257503049,-0.253435094847
38,allocation_14,0.275883391908,-0.0171814091129,-0.123775710166,0.376898516061,-0.308578958124
38,allocation_15,0.308963824879,-0.121632928699,0.095526747195,0.0817669526362,-0.171694131559
38,allocation_16,0.319188778444,-0.152037274416,0.158436277258,-0.0977979305464,0.0482873897899
38,allocation_17,0.316621585833,-0.159078239898,0.165566405822,-0.153497098421,0.145203283134
38,allocation_18,0.312070116875,-0.161101446961,0.164252704385,-0.163112705633,0.148461108587
38,allocation_19,0.311270768172,-0.160787657879,0.162597993421,-0.163257187925,0.148342532863
39,allocation_00,-0.180697559877,-0.289288099402,-0.209066130152,-0.184132642245,-0.229199717249
39,allocation_01,-0.184267002364,-0.290789644734,-0.211515736984,-0.185009669349,-0.232316419575
39,allocation_02,-0.201899003423,-0.290656378307,-0.207038801384,-0.146713359586,-0.143296140272
39,allocation_03,-0.222510364338,-0.264472997593,-0.1419840358,-0.000675433797815,0.135773887461
39,allocation_04,-0.237374721627,-0.192872329775,0.0228665078241,0.238818991505,0.399137127853
39,allocation_05,-0.243568771758,-0.0359799462378,0.290271606961,0.342745243,0.168750017645
39,allocation_06,-0.231818474098,0.0832484686462,0.35025162897,0.283285260528,-4.02700860094e-05
39,allocation_07,-0.137451210192,0.263649889279,0.300448407205,0.0274941966809,-0.200529795227
39,allocation_08,-0.0955379049905,0.318847217098,0.16553349381,-0.304876142153,-0.248442242659
39,allocation_09,-0.0821122786965,0.31467667613,0.119719101203,-0.344221300084,-0.187589652285
39,allocation_10,0.0368769002185,0.299666911546,-0.276996315171,-0.158755769258,0.351065625864
39,allocation_11,0.0539992816752,0.298588724939,-0.31953389883,-0.09133672495,0.346152499225
39,allocation_12,0.0999961465296,0.237382769235,-0.350031769609,0.190156510135,0.0279978040654
39,allocation_13,0.242428721817,0.0970016294873,-0.264129069753,0.379652446479,-0.241364732781
39,allocation_14,0.276165857914,-0.010238737221,-0.134812979029,0.366776632845,-0.321368996553
39,allocation_15,0.308706247726,-0.11757894577,0.092596696115,0.100421783646,-0.210813040312
39,allocation_16,0.320208955741,-0.1516695999,0.159513049078,-0.0841957168411,0.0410779023469
39,allocation_17,0.315089736917,-0.162618317573,0.170460187311,-0.150470206702,0.160059423462
39,allocation_18,0.310699971782,-0.163901826274,0.168936451055,-0.165816109958,0.163498890362
39,allocation_19,0.309808440592,-0.163550132412,0.167819561492,-0.166469791525,0.16046086565
40,allocation_00,-0.172659080857,-0.296294477645,-0.214550072332,-0.178065038648,-0.219694119629
40,allocation_01,-0.177123784267,-0.297477592175,-0.217191821745,-0.1788634586,-0.223843132703
40,allocation_02,-0.198225621209,-0.29554473317,-0.206777666149,-0.146647158237,-0.13129706122
40,allocation_03,-0.220456100925,-0.272115576967,-0.138592140658,-0.0141435664904,0.114405331617
40,allocation_04,-0.23814677915,-0.19035228111,0.0378258494521,0.246201150653,0.400627514297
40,allocation_05,-0.242905092477,-0.0356347363175,0.291330330814,0.332507829423,0.183992024618
40,allocation_06,-0.233836602271,0.0878237887207,0.344450080191,0.272726872026,-0.0141378540241
40,allocation_07,-0.146359827249,0.25950544199,0.290735952451,0.0471429113861,-0.219034353142
40,allocation_08,-0.0953357966911,0.323595352898,0.148483690501,-0.308673145528,-0.25515129153
40,allocation_09,-0.0803268837323,0.319238664365,0.104520077947,-0.34749507189,-0.190832278143
40,allocation_10,0.040565910815,0.297724091079,-0.285556939772,-0.15093550798,0.374680656344
40,allocation_11,0.0582016603268,0.296177212787,-0.32205403024,-0.0866926585372,0.353465220969
40,allocation_12,0.103986816541,0.22552278562,-0.353927838352,0.21205802308,-0.00585155844398
40,allocation_13,0.245586709837,0.0832621831609,-0.259233522662,0.387215690321,-0.24187610723
40,allocation_14,0.276730731608,-0.0189791459778,-0.131451666057,0.362184347394,-0.298159959663
40,allocation_15,0.308398113329,-0.112198590214,0.0943866055182,0.100874465432,-0.208368853927
40,allocation_16,0.319138977964,-0.146096908398,0.166393240865,-0.0975355404568,0.049126605328
40,allocation_17,0.315953855393,-0.156033623305,0.176654862819,-0.150668906466,0.149629687612
40,allocation_18,0.311924960813,-0.158717287907,0.17303542766,-0.161140852389,0.151996485144
40,allocation_19,0.311031749857,-0.158592219659,0.172134111998,-0.161396718379,0.152206513473
41,allocation_00,-0.19276291354,-0.276687214559,-0.213923636447,-0.191271012284,-0.211523310469
41,allocation_01,-0.197070160683,-0.276612187241,-0.219701908236,-0.193595146494,-0.217736890993
41,allocation_02,-0.216421743756,-0.271950086416,-0.210914998534,-0.155228016823,-0.137488526075
41,allocation_03,-0.243843348912,-0.249771605967,-0.135855710978,-0.00299578854774,0.0972720022706
41,allocation_04,-0.252566069987,-0.179782298091,0.0294983623362,0.242562290245,0.352622185673
41,allocation_05,-0.246779434053,-0.0364485609331,0.271481318794,0.351910882417,0.220560247166
41,allocation_06,-0.229437685657,0.0907085632712,0.34573090697,0.280588412186,0.0176197399438
41,allocation_07,-0.120877405078,0.267227054436,0.304563499306,0.0219315667178,-0.23006099907
41,allocation_08,-0.0742339589391,0.325372504124,0.177720279766,-0.29137931209,-0.258885407154
41,allocation_09,-0.0579379143277,0.322174729904,0.128193355624,-0.328507583984,-0.1832016324
41,allocation_10,0.0581057832074,0.296582788789,-0.276010179649,-0.154981930482,0.363285117671
41,allocation_11,0.0741517894795,0.293785934329,-0.317595958926,-0.0955196123521,0.355039963831
41,allocation_12,0.115741337966,0.231563042926,-0.351009754712,0.190752030677,0.0372763861272
41,allocation_13,0.247772244962,0.0793264446163,-0.262632431998,0.381649372519,-0.242153260849
41,allocation_14,0.271158745246,-0.029367670162,-0.136140201732,0.370276573384,-0.330060583952
41,allocation_15,0.300761090337,-0.139354726014,0.0861434841304,0.113238417448,-0.213789209735
41,allocation_16,0.307639915698,-0.176947659068,0.164441147632,-0.0888291478757,0.0548211129669
41,allocation_17,0.305340384005,-0.18376431563,0.17066645785,-0.149946021481,0.157489940074
41,allocation_18,0.301601783119,-0.184749061917,0.168751790472,-0.161117376458,0.161346305324
41,allocation_19,0.300687140273,-0.184268755616,0.168268691534,-0.160240427807,0.161639396652
42,allocation_00,-0.197825665298,-0.277540161167,-0.219157849204,-0.170098901408,-0.231578445652
42,allocation_01,-0.20267247767,-0.278082575084,-0.221287077235,-0.169562916407,-0.232202937263
42,allocation_02,-0.221108355427,-0.276213453201,-0.212626506712,-0.136049530895,-0.148243292526
42,allocation_03,-0.240756573462,-0.249522486545,-0.136878647791,0.00265105022232,0.138921423047
42,allocation_04,-0.249278017227,-0.175663344321,0.0440639401548,0.24099289078,0.400220647135
42,allocation_05,-0.239015169541,-0.0255987518911,0.303342462134,0.32266983764,0.192407260779
42,allocation_06,-0.214901727964,0.10140174146,0.368510632482,0.265700131248,-0.0323514988061
42,allocation_07,-0.117740804741,0.265153539753,0.312823402827,0.0344605636904,-0.23238593535
42,allocation_08,-0.0695932739519,0.324213029332,0.151239874924,-0.322140978226,-0.240709144621
42,allocation_09,-0.0556252682251,0.320648427211,0.0950487633546,-0.363819964172,-0.156043993616
42,allocation_10,0.0495895726886,0.297165101212,-0.28788639374,-0.140574111807,0.357277320744
42,allocation_11,0.0676748017053,0.298155372363,-0.321098437796,-0.0660981177059,0.329289580138
42,allocation_12,0.11009565058,0.235247317983,-0.339253874777,0.224704252031,0.0173584870468
42,allocation_13,0.250175943429,0.0796479693917,-0.245914045138,0.390346208693,-0.235925994565
42,allocation_14,0.279770574592,-0.0329770688193,-0.120181793736,0.355597599092,-0.307663749133
42,allocation_15,0.301465791385,-0.137011940811,0.0861932137085,0.0942978887047,-0.216686059003
42,allocation_16,0.311494317183,-0.17072458384,0.148231909344,-0.0945466392094,0.0379366945343
42,allocation_17,0.307857451061,-0.180008692758,0.158966057176,-0.158376412488,0.164681206491
42,allocation_18,0.302961407438,-0.182597208715,0.156669687687,-0.169091368072,0.165711654234
42,allocation_19,0.301982820414,-0.182796991025,0.155950419996,-0.169508166831,0.16422552089
43,allocation_00,-0.201185815869,-0.272753031083,-0.215761227139,-0.183063519993,-0.222792512101
43,allocation_01,-0.205085308109,-0.273379460813,-0.219476629733,-0.182249147659,-0.2270450513
43,allocation_02,-0.224055998849,-0.270711713549,-0.208573874019,-0.149812588656,-0.139784430322
43,allocation_03,-0.249264633977,-0.244606590961,-0.13908737622,-0.0158942551899,0.108571298489
43,allocation_04,-0.25958645056,-0.168188112083,0.0231343435199,0.23105985374,0.382941870581
43,allocation_05,-0.250854845102,-0.0250814307886,0.275598935915,0.344303463922,0.203088656689
43,allocation_06,-0.230187772316,0.101668088589,0.341547760013,0.281907858495,0.0111847464135
43,allocation_07,-0.118310256039,0.273895369867,0.296295839212,0.0374448080112,-0.215072466568
43,allocation_08,-0.0646850550462,0.324414814502,0.174571441261,-0.288356226796,-0.270263315617
43,allocation_09,-0.0464191485899,0.31840171136,0.120608440818,-0.335991355509,-0.1952982272
43,allocation_10,0.068184034318,0.291261837023,-0.270869371682,-0.172766764346,0.357292316071
43,allocation_11,0.087609630059,0.288930666039,-0.312603230139,-0.105241293982,0.348363237053
43,allocation_12,0.126693825869,0.225114394303,-0.347274938373,0.183786127636,0.0394520408739
43,allocation_13,0.251422763011,0.0700762384134,-0.268541348716,0.377202167122,-0.220668241492
43,allocation_14,0.273402482945,-0.0398476717395,-0.14621522802,0.373114472842,-0.294876890283
43,allocation_15,0.295739884848,-0.145796971949,0.0892305759737,0.130601140139,-0.234076204729
43,allocation_16,0.301579988521,-0.184194072067,0.165239515583,-0.0739366893641,0.0236591206234
43,allocation_17,0.297285516731,-0.196332407864,0.180613052496,-0.1561318795,0.156634600938
43,allocation_18,0.290885974825,-0.196964908641,0.178959590041,-0.170699918894,0.168087195656
43,allocation_19,0.289396578143,-0.197081268834,0.177124419775,-0.171735664429,0.166358164753
44,allocation_00,-0.194073328917,-0.280941343483,-0.212636120165,-0.174817238269,-0.227548662388
44,allocation_01,-0.198094458428,-0.281470235016,-0.214188252239,-0.176778346566,-0.226630175762
44,allocation_02,-0.215873542062,-0.280272889107,-0.207468400069,-0.149544311527,-0.13472678573
44,allocation_03,-0.236669957793,-0.255876516035,-0.142366289146,-0.0132220284743,0.119024897434
44,allocation_04,-0.248245340844,-0.177336159208,0.0248215185688,0.23468672768,0.393326387916
44,allocation_05,-0.244089748555,-0.0216935905239,0.288768334961,0.345143708738,0.173267650507
44,allocation_06,-0.22885037811,0.0973683918864,0.347964729571,0.287876859192,0.00839238825299
44,allocation_07,-0.125646052528,0.268300564186,0.296639242776,0.0273762319101,-0.212613272299
44,allocation_08,-0.0789081225262,0.32137005475,0.168864601746,-0.311558595193,-0.256488925828
44,allocation_09,-0.0618990421717,0.320030128572,0.11264095026,-0.351368870116,-0.183209618796
44,allocation_10,0.0573855238414,0.296436087977,-0.283561764753,-0.146584191953,0.353148178986
44,allocation_11,0.072956511534,0.293632787457,-0.321635133149,-0.0831874461788,0.342345326992
44,allocation_12,0.112757986134,0.231632706358,-0.350838613058,0.185319084918,0.0320910877613
44,allocation_13,0.244679750124,0.0847560369227,-0.26224598509,0.385765022851,-0.255711078754
44,allocation_14,0.269816362972,-0.0268963628941,-0.134166717793,0.376897094045,-0.338947173457
44,allocation_15,0.301433187525,-0.139032509116,0.101302017543,0.0835626875886,-0.190930165127
44,allocation_16,0.311146353365,-0.167773890964,0.155629406341,-0.0912296942696,0.0406833679652
44,allocation_17,0.30839498337,-0.177250127037,0.16548831388,-0.146981724588,0.156904834057
44,allocation_18,0.303852358997,-0.179193562061,0.167520087415,-0.152661803593,0.157625172745
44,allocation_19,0.303232919985,-0.179100338602,0.166335151668,-0.153184384062,0.156192879306
45,allocation_00,-0.192768783184,-0.283564123099,-0.209384408642,-0.186212177056,-0.196100596277
45,allocation_01,-0.196193345714,-0.284511776134,-0.21152564669,-0.186906093559,-0.198478737827
45,allocation_02,-0.210933822262,-0.282068853823,-0.20503771737,-0.157157141764,-0.132786287061
45,allocation_03,-0.235215961868,-0.259018987881,-0.145733214956,-0.0144913956815,0.0883331561349
45,allocation_04,-0.247733344036,-0.177426038907,0.0272114842467,0.260856080513,0.358960144543
45,allocation_05,-0.242933796017,-0.0247465980445,0.28228595451,0.364736699662,0.179726523699
45,allocation_06,-0.229464683891,0.0964630485964,0.34565601115,0.288949796985,0.0117933895979
45,allocation_07,-0.125851966488,0.269122579396,0.296618681996,0.000129272992534,-0.215563890008
45,allocation_08,-0.0824716446448,0.317336046922,0.17891571091,-0.313145582736,-0.257695656214
45,allocation_09,-0.0663607615906,0.312481861112,0.121635080964,-0.358210552191,-0.165121523566
45,allocation_10,0.0565027093855,0.294304356013,-0.28678124445,-0.133726045937,0.37655290825
45,allocation_11,0.0710514700325,0.293491391207,-0.319464783884,-0.0763702298236,0.358728576708
45,allocation_12,0.110071321967,0.23808998875,-0.347299194088,0.174202013852,0.0137422689538
45,allocation_13,0.244972414842,0.0883627029663,-0.260573102222,0.370772783179,-0.279780785917
45,allocation_14,0.274282136543,-0.0245792153785,-0.138475558017,0.355193645376,-0.347669028185
45,allocation_15,0.304373563396,-0.133092642455,0.0942175660884,0.0839862163881,-0.201405747334
45,allocation_16,0.311623511289,-0.167524604687,0.160409948459,-0.0900165933482,0.0579616479666
45,allocation_17,0.307841885157,-0.178163655882,0.170250692795,-0.137783423738,0.163416938158
45,allocation_18,0.304193588605,-0.179500514166,0.170918833992,-0.145026023782,0.166527160402
45,allocation_19,0.30296936865,-0.179519193479,0.169249327388,-0.147197739939,0.164634005661
46,allocation_00,-0.186544893549,-0.279151072538,-0.221311297709,-0.185883632435,-0.229033918987
46,allocation_01,-0.189494705956,-0.279958020318,-0.224728431508,-0.185270364182,-0.234836535768
46,allocation_02,-0.210363472799,-0.280322772762,-0.216330263842,-0.14739395218,-0.136749682994
46,allocation_03,-0.233231095176,-0.256478299497,-0.143034589909,-0.00370777962809,0.132972062051
46,allocation_04,-0.246461851399,-0.183466183626,0.0333873935981,0.239333178923,0.398316421134
46,allocation_05,-0.245470654052,-0.039784922796,0.290301815,0.343548077509,0.179232213196
46,allocation_06,-0.231323391629,0.0825747891805,0.353491064165,0.271850844754,-0.0252017773785
46,allocation_07,-0.132670170985,0.261119636429,0.304799695103,0.0264380571886,-0.223349268127
46,allocation_08,-0.0873529011058,0.321248524833,0.165650690041,-0.303414892961,-0.238903644525
46,allocation_09,-0.0729299751921,0.319457603769,0.117524980355,-0.343438827768,-0.186469200634
46,allocation_10,0.0488878617555,0.304133201189,-0.276624218359,-0.14297030265,0.35726010253
46,allocation_11,0.0642134987386,0.302780952087,-0.30801889159,-0.0938656548661,0.34579256494
46,allocation_12,0.111263884717,0.237712174682,-0.336648701859,0.197438239664,0.0197169744064
46,allocation_13,0.246513472431,0.0881941051868,-0.254256009207,0.388043286863,-0.24228839745
46,allocation_14,0.273156829147,-0.0191533005556,-0.139029428327,0.371148123385,-0.313802750274
46,allocation_15,0.302681739138,-0.130498664392,0.0908790312304,0.0875927414565,-0.210139186915
46,allocation_16,0.312668083967,-0.165847288148,0.159751014948,-0.0937722866652,0.036389969333
46,allocation_17,0.309707139868,-0.173355195391,0.1702071694,-0.152057982805,0.154106567749
46,allocation_18,0.305571505341,-0.174103042634,0.169399137589,-0.163013490458,0.156575720109
46,allocation_19,0.304361832163,-0.173531381942,0.169143921756,-0.163531968648,0.156038308805
47,allocation_00,-0.19100715538,-0.28302581547,-0.215042067892,-0.175250378699,-0.222888807856
47,allocation_01,-0.194731949958,-0.283757466056,-0.219594430341,-0.177931198778,-0.225917480511
47,allocation_02,-0.212465259378,-0.279087092735,-0.212497268691,-0.147453076352,-0.143465343013
47,allocation_03,-0.235895090706,-0.257502421732,-0.141173188778,-0.0119970513985,0.114427483675
47,allocation_04,-0.245176239526,-0.174348904892,0.0400519636687,0.245974981325,0.411410423471
47,allocation_05,-0.246982022941,-0.0184952636941,0.28513569867,0.336936064616,0.194422109238
47,allocation_06,-0.230856832737,0.107074720885,0.33864299505,0.271958856877,-0.0177234085882
47,allocation_07,-0.126395714168,0.27948529697,0.284626404172,0.0231526965564,-0.224965591099
47,allocation_08,-0.0784288444196,0.330858254188,0.152562904582,-0.30559458991,-0.240061689661
47,allocation_09,-0.0626960477284,0.325110755792,0.103130067253,-0.349907855489,-0.165800454405
47,allocation_10,0.0690366183457,0.287218562423,-0.297413214986,-0.144889906767,0.366272752855
47,allocation_11,0.0870882904806,0.285814120594,-0.331789341884,-0.0784502063333,0.336127196098
47,allocation_12,0.126744948825,0.221489256008,-0.351468132201,0.200613147556,7.13199353808e-05
47,allocation_13,0.254027713073,0.0707500969099,-0.247520559111,0.385548223665,-0.239212712644
47,allocation_14,0.276087198109,-0.0333850336199,-0.119784699053,0.369890400928,-0.306621274282
47,allocation_15,0.296543049895,-0.137919341557,0.106166800661,0.0959502595624,-0.215819595395
47,allocation_16,0.306973015804,-0.16653074684,0.167894111091,-0.0876624106738,0.0230724340345
47,allocation_17,0.305891162654,-0.175363624277,0.175331630461,-0.157012591448,0.152076794405
47,allocation_18,0.300225473235,-0.177419038049,0.17375388104,-0.169234077087,0.163681343426
47,allocation_19,0.29883061426,-0.17707106985,0.172818808663,-0.168365226934,0.164616098362
48,allocation_00,-0.205687031602,-0.268492441303,-0.216686443122,-0.182926563718,-0.223441884505
48,allocation_01,-0.208601049434,-0.268868693027,-0.218190771006,-0.182460604398,-0.225125121974
48,allocation_02,-0.227243563877,-0.267280644939,-0.207888547583,-0.147265927831,-0.138348662532
48,allocation_03,-0.251347931964,-0.239187459377,-0.135978199428,-0.0072342175438,0.117496694509
48,allocation_04,-0.260020871788,-0.166126026018,0.0268408910933,0.233631731846,0.377645136657
48,allocation_05,-0.248965922569,-0.0184596334108,0.285604526058,0.33732066487,0.195801147608
48,allocation_06,-0.225517408736,0.106179070133,0.350120622665,0.282608166056,0.015412289174
48,allocation_07,-0.111425955786,0.277462728609,0.297462786501,0.0347105143552,-0.221926634311
48,allocation_08,-0.0606732581845,0.33084618807,0.164424456006,-0.291665312568,-0.267154103983
48,allocation_09,-0.0453666024692,0.32528388852,0.11463415474,-0.337689068765,-0.192044789977
48,allocation_10,0.0705762480608,0.293304604042,-0.281746391061,-0.157041123871,0.36881583757
48,allocation_11,0.0856769529425,0.291577084817,-0.314931644414,-0.0929936696915,0.35206769714
48,allocation_12,0.128002698604,0.22502104152,-0.345814555774,0.196075855874,0.020781025236
48,allocation_13,0.253617729123,0.0640821515931,-0.259212562941,0.382853520918,-0.22944396493
48,allocation_14,0.271875776175,-0.0469683621635,-0.137379594135,0.376262984277,-0.302536616821
48,allocation_15,0.294727573298,-0.148163221644,0.0869041996836,0.116524419448,-0.215237145424
48,allocation_16,0.300170269286,-0.182727297625,0.161201174079,-0.0896432385047,0.0398033013435
48,allocation_17,0.296556051488,-0.192133571306,0.175817829083,-0.158388961521,0.157832368295
48,allocation_18,0.291402535762,-0.193935970083,0.175813074661,-0.167870689112,0.159326861358
48,allocation_19,0.289797918937,-0.194023160179,0.174989820639,-0.167854181988,0.157994121177
49,allocation_00,-0.176776084105,-0.29506478349,-0.205321959309,-0.177519002009,-0.222090089214
49,allocation_01,-0.179019709301,-0.296155454765,-0.207734155531,-0.177722777975,-0.224924988538
49,allocation_02,-0.197417920086,-0.296603471975,-0.200224003596,-0.137604391008,-0.134379294755
49,allocation_03,-0.221548272006,-0.27308373684,-0.134447623195,0.000761849114313,0.1008174421
49,allocation_04,-0.23764981304,-0.195690912006,0.0295736995852,0.237748396114,0.397612803765
49,allocation_05,-0.242502174912,-0.0286405687761,0.295521505548,0.347215681115,0.182811832279
49,allocation_06,-0.230843096544,0.0937144078544,0.352040373736,0.276809963032,0.00185951671541
49,allocation_07,-0.139310883309,0.26447502315,0.294028774987,0.0263499411484,-0.195651033137
49,allocation_08,-0.0974168859965,0.321085233514,0.155712157725,-0.304872008541,-0.246088268951
49,allocation_09,-0.082635236196,0.318563195348,0.10993779718,-0.344418490938,-0.199253314702
49,allocation_10,0.0340059826379,0.293913956572,-0.292053036718,-0.156865336008,0.350539576501
49,allocation_11,0.0514955967174,0.292528073491,-0.331428324467,-0.0837980421429,0.350569130705
49,allocation_12,0.0997261632571,0.228130061154,-0.353819391737,0.20904875001,0.0279784429144
49,allocation_13,0.246114459909,0.0925958303621,-0.254564037773,0.390949885528,-0.243483433254
49,allocation_14,0.2799193501,-0.0128466368716,-0.11983605717,0.364228791802,-0.328258823276
49,allocation_15,0.309181492886,-0.114145993936,0.0945434654663,0.0889529782928,-0.206794752864
49,allocation_16,0.319114746551,-0.14623596941,0.162071448497,-0.0874406238356,0.0444933863824
49,allocation_17,0.316568718553,-0.154913888889,0.171852285862,-0.152524569701,0.161035395498
49,allocation_18,0.312096000236,-0.156743585214,0.16948808604,-0.16128433234,0.168843093338
49,allocation_19,0.310833548827,-0.156639477187,0.169238444144,-0.162247959186,0.170355269252
50,allocation_00,-0.183680142596,-0.289122018391,-0.215976963189,-0.181240804832,-0.22102113843
50,allocation_01,-0.18724644999,-0.289589481468,-0.218232418402,-0.182404279075,-0.2244580021
50,allocation_02,-0.207878555322,-0.286839746076,-0.210344971837,-0.151173168232,-0.125025646844
50,allocation_03,-0.231625928168,-0.261782881063,-0.136162883152,-0.0087874238754,0.124714571452
50,allocation_04,-0.247148810558,-0.181076818878,0.0418517053286,0.251766917276,0.380960677132
50,allocation_05,-0.244961081055,-0.0238099507512,0.289105608211,0.347305990417,0.178720854213
50,allocation_06,-0.230641611724,0.100220328053,0.341964561068,0.275190481844,-0.0181896956092
50,allocation_07,-0.131723425719,0.271860985502,0.288909454133,0.0158063822044,-0.222753599226
